Year,States,AgencyName,Population1,TotalOffenses,CrimesAgainstPersons,CrimesAgainstProperty,CrimesAgainstSociety,AssaultOffenses,AggravatedAssault,SimpleAssault,Intimidation,HomicideOffenses,MurderandNonnegligentManslaughter,NegligentManslaughter,JustifiableHomicide,HumanTraffickingOffenses,CommercialSexActs,InvoluntaryServitude,KidppingAbduction,SexOffenses,Rape,Sodomy,SexualAssaultWithanObject,Fondling,Incest,StatutoryRape,Arson,Bribery,BurglaryBreakingEntering,CounterfeitingForgery,DestructionDamageVandalismofProperty,Embezzlement,ExtortionBlackmail,FraudOffenses,FalsePretensesSwindleConfidence.Game,CreditCardAutomatedTellerMachineFraud,Impersotion,WelfareFraud,WireFraud,IdentityTheft,HackingComputerInvasion,LarcenyTheftOffenses,Pocketpicking,Pursestching,Shoplifting,TheftFromBuilding,TheftFromCoinOperatedMachineorDevice,TheftFromMotorVehicle,TheftofMotorVehiclePartsorAccessories,AllOtherLarceny,MotorVehicleTheft,Robbery,StolenPropertyOffenses,AnimalCruelty,DrugrcoticOffenses,DrugrcoticViolations,DrugEquipmentViolations,GamblingOffenses,BettingWagering,OperatingPromotingAssistingGambling,GamblingEquipmentViolations,SportsTampering,PornographyObsceneMaterial,ProstitutionOffenses,Prostitution,AssistingorPromotingProstitution,PurchasingProstitution,WeaponLawViolations
2020,Arkansas,Marianna,3325,458,149,244,65,140,17,69,54,4,4,0,0,0,0,0,1,4,2,2,0,0,0,0,2,0,26,2,84,0,0,36,23,1,12,0,0,0,0,80,0,0,8,1,0,8,4,59,7,3,4,0,52,30,22,1,1,0,0,0,0,0,0,0,0,12
2021,Arkansas,Marianna,3219,435,163,231,41,158,24,86,48,0,0,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,31,16,70,0,0,27,16,6,5,0,0,0,0,74,0,1,5,5,1,7,0,55,9,0,4,0,38,17,21,0,0,0,0,0,0,0,0,0,0,3
2022,Arkansas,Marianna,3635,358,142,195,21,135,18,68,49,1,1,0,0,0,0,0,2,4,1,3,0,0,0,0,0,0,25,4,58,0,0,6,3,2,1,0,0,0,0,89,0,1,7,7,0,7,0,67,7,2,4,0,16,11,5,0,0,0,0,0,0,0,0,0,0,5
2021,Arizona,Maricopa,55768,1456,437,683,336,404,129,226,49,2,2,0,0,0,0,0,1,30,5,0,0,9,0,16,0,0,53,3,129,0,0,86,46,10,6,0,5,19,0,358,1,7,92,9,0,74,12,163,41,7,6,0,285,190,95,0,0,0,0,0,16,0,0,0,0,35
2022,Arizona,Maricopa,66525,1944,535,854,555,470,111,286,73,1,1,0,0,0,0,0,9,55,8,0,0,30,0,17,6,0,38,8,121,2,0,162,114,13,7,0,3,25,0,421,0,1,119,3,0,49,15,234,56,6,34,8,473,286,187,0,0,0,0,0,20,0,0,0,0,54
2022,Ohio,Mariemont,3446,48,0,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,0,4,0,5,0,0,2,0,32,26,6,0,0,0,0,0,0,0,0,0,0,3
2020,Georgia,Marietta,61348,4099,845,2444,810,784,210,555,19,4,4,0,0,24,23,1,10,23,13,5,1,1,0,3,3,0,177,16,475,0,3,16,9,1,3,0,0,2,1,1424,2,11,349,96,0,419,122,425,198,68,64,3,760,755,5,0,0,0,0,0,3,1,0,0,1,43
2020,Ohio,Marietta,13281,336,75,219,42,68,9,31,28,0,0,0,0,0,0,0,2,5,2,0,0,2,1,0,1,0,16,4,31,0,0,8,0,3,0,0,0,5,0,146,0,0,56,22,0,14,1,53,7,4,2,0,38,17,21,0,0,0,0,0,0,0,0,0,0,4
2020,Oklahoma,Marietta,2785,243,64,140,39,62,4,27,31,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,20,9,29,0,0,26,8,5,6,6,1,0,0,39,0,0,3,8,0,11,5,12,11,0,5,0,33,23,10,0,0,0,0,0,1,0,0,0,0,5
2021,Georgia,Marietta,61223,3714,864,2218,632,813,199,561,53,3,3,0,0,4,2,2,13,31,17,10,1,1,0,2,6,0,158,6,478,0,3,24,11,7,4,0,0,1,1,1237,16,13,173,106,1,378,160,390,162,56,88,1,582,580,2,0,0,0,0,0,5,1,0,0,1,43
2021,Oklahoma,Marietta,2764,243,60,140,43,58,6,31,21,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,11,6,40,1,1,12,4,4,4,0,0,0,0,50,1,1,8,7,0,7,6,20,18,0,1,0,41,29,12,0,0,0,0,0,0,0,0,0,0,2
2022,Georgia,Marietta,62059,3818,894,2227,697,827,188,575,64,6,3,2,1,6,6,0,17,38,24,7,0,2,0,5,4,0,162,13,561,0,0,16,7,5,4,0,0,0,0,1193,7,8,198,119,0,320,173,368,168,54,56,4,614,613,1,0,0,0,0,0,1,1,0,0,1,77
2022,Ohio,Marietta,13366,384,87,280,17,77,4,54,19,0,0,0,0,0,0,0,1,9,5,1,0,3,0,0,1,0,9,3,33,0,0,8,2,4,0,0,0,2,0,221,1,1,153,17,0,8,5,36,3,0,2,0,15,6,9,0,0,0,0,0,2,0,0,0,0,0
2022,Oklahoma,Marietta,2847,227,73,97,57,61,5,37,19,0,0,0,0,0,0,0,4,8,1,1,4,2,0,0,0,0,16,3,25,1,0,10,4,2,0,1,0,2,1,33,0,0,3,10,0,5,3,12,7,0,2,0,50,32,18,0,0,0,0,0,0,0,0,0,0,7
2022,California,Marina,22651,1441,335,803,303,299,47,176,76,1,1,0,0,0,0,0,13,22,6,2,4,7,0,3,11,0,68,10,118,2,6,183,57,41,45,0,0,38,2,311,4,2,64,27,0,72,47,95,42,15,37,0,254,135,119,0,0,0,0,0,4,0,0,0,0,45
2020,Michigan,Marine City,4038,83,32,48,3,29,3,22,4,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,1,6,1,0,13,5,4,0,0,2,2,0,24,0,0,3,4,0,2,4,11,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,Michigan,Marine City,4015,86,31,47,8,27,3,18,6,1,1,0,0,0,0,0,0,3,1,0,0,2,0,0,1,0,7,0,10,1,0,8,3,1,0,0,2,2,0,16,0,0,6,2,1,1,2,4,4,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,5
2022,Michigan,Marine City,4029,87,39,46,2,33,7,18,8,0,0,0,0,0,0,0,1,5,0,0,0,4,0,1,0,0,7,0,9,1,0,4,0,1,0,0,2,1,0,22,0,0,5,3,0,6,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2020,Wisconsin,Marinette,10497,570,81,286,203,74,21,37,16,0,0,0,0,0,0,0,1,6,4,1,0,1,0,0,0,0,21,4,78,0,0,2,0,1,1,0,0,0,0,172,0,0,59,42,0,1,0,70,7,0,2,0,197,121,76,0,0,0,0,0,2,0,0,0,0,4
2021,Wisconsin,Marinette,10421,752,113,295,344,94,29,35,30,0,0,0,0,0,0,0,1,18,13,4,0,1,0,0,1,0,13,1,89,0,0,3,0,1,2,0,0,0,0,177,0,0,76,22,1,0,0,78,9,0,2,0,327,196,131,0,0,0,0,0,2,0,0,0,0,15
2022,Wisconsin,Marinette,11015,732,100,312,320,92,37,37,18,1,1,0,0,0,0,0,0,7,6,0,0,1,0,0,1,0,13,1,85,0,0,5,0,3,2,0,0,0,0,190,0,0,81,56,0,0,0,53,13,0,4,0,301,210,91,0,0,0,0,0,3,0,0,0,0,16
2020,Arkansas,Marion,12285,1551,482,827,242,462,137,158,167,0,0,0,0,0,0,0,8,12,6,3,0,3,0,0,1,0,57,11,222,0,0,164,145,17,2,0,0,0,0,299,0,0,18,5,0,29,5,242,31,10,32,0,201,136,65,0,0,0,0,0,2,0,0,0,0,39
2020,Kansas,Marion,1759,68,27,36,5,27,6,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,11,0,0,2,2,0,0,0,0,0,0,11,0,0,0,2,0,6,1,2,2,0,3,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0
2020,Kentucky,Marion,2821,106,25,65,16,21,1,11,9,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,0,0,11,2,7,1,0,1,0,1,0,0,0,0,0,40,0,0,6,1,0,13,0,20,3,0,0,0,15,9,6,0,0,0,0,0,1,0,0,0,0,0
2020,Massachusetts,Marion,5396,146,30,114,2,27,4,9,14,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,6,2,22,0,0,48,20,0,28,0,0,0,0,33,0,0,2,5,0,0,0,26,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2020,North Carolina,Marion,7861,1038,149,772,117,137,10,106,21,1,1,0,0,0,0,0,1,10,3,0,0,5,1,1,1,0,109,20,153,9,1,55,37,10,0,2,1,5,0,371,0,0,71,13,3,30,10,244,42,1,10,0,110,88,22,0,0,0,0,0,0,0,0,0,0,7
2020,South Carolina,Marion,6268,1046,276,629,141,261,63,181,17,4,4,0,0,0,0,0,2,9,2,1,0,5,0,1,3,0,64,6,192,1,0,84,59,6,2,0,8,8,1,242,3,1,49,1,0,38,25,125,19,9,9,0,107,107,0,0,0,0,0,0,0,0,0,0,0,34
2020,Virginia,Marion,5515,412,94,247,71,84,20,57,7,0,0,0,0,0,0,0,2,8,3,2,0,3,0,0,0,0,16,10,44,2,0,25,8,13,1,0,1,2,0,136,0,0,61,23,0,10,6,36,11,0,3,0,59,59,0,0,0,0,0,0,1,0,0,0,0,11
2021,Arkansas,Marion,12266,1415,476,677,262,455,120,145,190,7,7,0,0,0,0,0,7,7,3,3,0,1,0,0,1,0,59,17,215,0,0,58,41,16,1,0,0,0,0,283,1,0,10,4,0,29,4,235,19,6,19,0,213,139,74,0,0,0,0,0,5,0,0,0,0,44
2021,Iowa,Marion,41370,1507,315,796,396,264,77,153,34,2,1,1,0,0,0,0,2,47,19,4,0,23,0,1,3,1,79,25,156,0,0,121,25,23,6,0,3,64,0,353,0,0,99,29,0,70,29,126,47,2,9,1,359,199,160,0,0,0,0,0,9,0,0,0,0,27
2021,Kansas,Marion,1721,47,11,20,16,10,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,7,0,0,1,0,1,0,0,0,0,0,5,0,0,0,2,0,0,1,2,0,0,3,0,15,8,7,0,0,0,0,0,0,0,0,0,0,1
2021,Kentucky,Marion,2833,110,27,46,37,21,1,13,7,0,0,0,0,0,0,0,0,6,4,0,0,1,0,1,0,0,5,1,10,3,0,5,0,1,0,0,0,4,0,19,0,0,6,0,0,0,1,12,2,0,1,1,35,20,15,0,0,0,0,0,0,0,0,0,0,1
2021,Louisiana,Marion,737,4,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Massachusetts,Marion,5464,99,22,72,5,20,4,12,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,13,1,1,33,16,0,12,0,0,5,0,22,0,0,1,6,0,4,0,11,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2
2021,North Carolina,Marion,7916,913,126,680,107,119,5,103,11,0,0,0,0,0,0,0,1,6,2,0,1,2,1,0,0,0,117,15,166,6,0,56,42,5,0,0,0,9,0,284,0,0,12,13,6,20,9,224,29,1,6,0,99,70,29,0,0,0,0,0,1,0,0,0,0,7
2021,Ohio,Marion,35391,2787,689,1065,1033,622,29,440,153,2,2,0,0,0,0,0,16,49,25,0,0,23,0,1,5,0,141,25,244,0,0,102,62,27,0,0,0,13,0,459,0,2,16,15,1,56,20,349,50,21,18,0,954,650,304,0,0,0,0,0,23,2,1,1,0,54
2021,South Carolina,Marion,6136,958,215,641,102,208,30,158,20,0,0,0,0,0,0,0,2,5,1,2,0,1,0,1,1,0,57,14,183,0,0,88,63,8,6,2,5,3,1,252,1,0,46,2,1,40,37,125,23,12,11,1,83,83,0,0,0,0,0,0,0,0,0,0,0,18
2021,Texas,Marion,1305,9,2,3,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2021,Virginia,Marion,5515,351,69,215,67,65,7,56,2,1,1,0,0,0,0,0,1,2,0,1,0,0,1,0,3,0,12,8,40,3,0,29,10,11,0,0,0,6,2,106,0,0,41,17,0,10,3,35,10,1,3,1,55,51,4,0,0,0,0,0,1,0,0,0,0,10
2022,Arkansas,Marion,13602,1390,418,686,286,398,83,142,173,3,2,0,1,0,0,0,7,10,4,4,0,2,0,0,4,0,78,16,202,0,0,44,24,18,1,0,0,1,0,284,0,0,17,11,0,28,4,224,36,5,17,0,262,178,84,0,0,0,0,0,6,0,0,0,0,18
2022,Indiana,Marion,28108,1614,499,796,319,455,35,292,128,0,0,0,0,0,0,0,0,44,15,0,0,29,0,0,2,0,58,7,19,0,0,119,116,0,0,0,0,3,0,488,0,0,0,0,0,0,5,483,98,5,0,0,278,222,56,0,0,0,0,0,1,0,0,0,0,40
2022,Iowa,Marion,41793,1431,302,794,335,267,81,136,50,0,0,0,0,0,0,0,5,30,14,1,0,13,1,1,2,0,54,26,136,1,4,80,29,32,2,1,0,16,0,423,1,0,157,35,0,128,14,88,54,6,8,3,285,163,122,0,0,0,0,0,9,1,0,0,1,37
2022,Kentucky,Marion,2832,140,29,54,57,26,3,10,13,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,1,0,8,6,11,1,0,3,1,1,0,0,0,1,0,20,0,1,5,0,0,2,0,12,4,0,0,0,56,30,26,0,0,0,0,0,0,0,0,0,0,1
2022,Louisiana,Marion,619,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Massachusetts,Marion,5567,99,30,65,4,28,3,12,13,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,3,1,14,0,0,17,6,0,9,0,1,1,0,28,0,0,0,4,0,0,1,23,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
2022,North Carolina,Marion,7633,881,135,630,116,131,13,106,12,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,92,18,163,6,1,49,37,5,0,0,2,5,0,255,0,0,18,5,2,25,13,192,32,3,8,0,107,81,26,0,0,0,0,0,0,0,0,0,0,9
2022,Ohio,Marion,35775,3085,909,1112,1064,813,37,566,210,4,4,0,0,0,0,0,28,64,34,1,0,29,0,0,6,1,149,33,272,0,1,112,63,30,1,1,0,17,0,485,0,0,14,20,0,83,19,349,23,5,25,0,978,652,326,0,0,0,0,0,26,1,0,1,0,59
2022,South Carolina,Marion,6232,936,244,642,50,237,52,152,33,5,5,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,63,8,172,1,2,102,70,15,4,1,3,7,2,265,0,0,72,3,1,40,28,121,16,6,7,0,26,24,2,0,0,0,0,0,2,0,0,0,0,22
2022,Virginia,Marion,5711,311,57,218,36,51,13,36,2,0,0,0,0,0,0,0,1,5,2,0,0,3,0,0,1,0,11,3,42,2,0,32,16,11,1,0,0,4,0,107,0,0,37,17,1,12,3,37,15,3,2,0,28,26,2,0,0,0,0,0,2,0,0,0,0,6
2020,Iowa,Marion,40968,0,304,0,414,277,39,198,40,0,0,0,0,0,0,0,3,24,14,1,0,7,0,2,2,1,0,29,169,1,0,66,12,19,34,0,1,0,0,368,0,1,114,27,1,74,14,137,63,7,6,0,386,214,172,0,0,0,0,0,11,0,0,0,0,17
2021,Missouri,Marionville,2157,67,33,15,19,23,7,14,2,1,1,0,0,0,0,0,2,7,2,1,0,3,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,0,0,4,14,6,8,0,0,0,0,0,1,0,0,0,0,0
2022,Missouri,Marionville,2079,63,13,34,16,10,2,8,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,10,1,12,0,0,2,1,0,0,0,0,1,0,5,0,0,0,0,0,2,0,3,4,0,0,0,14,7,7,0,0,0,0,0,0,0,0,0,0,2
2020,Arkansas,Marked Tree,2405,263,62,73,128,59,19,27,13,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,12,2,23,0,0,0,0,0,0,0,0,0,0,31,0,0,5,3,0,0,1,22,4,0,1,0,123,76,47,0,0,0,0,0,0,0,0,0,0,5
2021,Arkansas,Marked Tree,2366,263,70,43,150,68,24,29,15,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,1,2,13,6,0,1,0,134,76,58,1,0,1,0,0,5,0,0,0,0,10
2022,Arkansas,Marked Tree,2200,229,32,24,173,32,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,1,0,10,0,0,1,0,0,0,0,9,3,0,1,0,168,87,81,0,0,0,0,0,0,0,0,0,0,5
2022,Wisconsin,Markesan,1386,16,2,11,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,0,0,0,1,0,4,0,0,1,1,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
2021,Louisiana,Marksville,5230,700,212,420,68,202,73,93,36,1,1,0,0,0,0,0,2,7,3,1,0,3,0,0,0,0,44,9,99,0,0,15,0,4,10,0,1,0,0,231,0,0,22,3,0,12,0,194,13,3,6,0,50,45,5,0,0,0,0,0,1,0,0,0,0,17
2022,Louisiana,Marksville,4843,594,192,363,39,183,77,65,41,1,1,0,0,0,0,0,4,4,1,1,0,1,0,1,2,0,19,17,81,4,1,4,1,0,2,0,1,0,0,223,0,1,56,5,0,19,0,142,7,2,3,0,18,18,0,0,0,0,0,0,2,1,0,1,0,18
2020,Massachusetts,Marlborough,39498,1479,498,916,65,445,122,239,84,0,0,0,0,0,0,0,1,52,16,4,2,23,0,7,5,0,30,17,197,3,3,299,115,7,176,0,0,1,0,317,0,0,28,34,0,47,3,205,29,6,10,0,41,41,0,0,0,0,0,0,10,1,1,0,0,13
2020,New Hampshire,Marlborough,2078,61,16,23,22,15,2,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,6,0,0,2,1,0,1,0,0,0,0,12,0,0,0,5,0,2,0,5,0,0,1,0,17,13,4,0,0,0,0,0,2,1,1,0,0,2
2021,Massachusetts,Marlborough,39682,1488,576,849,63,518,109,319,90,0,0,0,0,0,0,0,6,52,20,5,0,12,0,15,3,0,49,13,187,3,7,178,100,7,71,0,0,0,0,346,1,5,33,22,0,32,4,249,38,9,16,2,42,42,0,0,0,0,0,0,5,0,0,0,0,14
2021,New Hampshire,Marlborough,2089,56,12,31,13,8,1,6,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,4,0,0,7,2,2,3,0,0,0,0,12,0,0,2,2,0,0,2,6,4,0,1,0,12,10,2,0,0,0,0,0,1,0,0,0,0,0
2022,Massachusetts,Marlborough,40722,1480,596,832,52,548,138,319,91,0,0,0,0,0,0,0,4,44,13,10,0,9,1,11,4,1,41,26,174,0,15,177,103,7,67,0,0,0,0,335,4,1,29,36,0,39,4,222,38,13,8,0,21,21,0,0,0,0,0,0,11,1,1,0,0,19
2022,New Hampshire,Marlborough,2163,74,19,22,33,14,1,8,5,0,0,0,0,0,0,0,0,5,1,0,0,3,0,1,0,0,0,0,6,0,1,3,0,2,0,0,0,1,0,12,0,0,0,5,0,0,0,7,0,0,0,0,32,22,10,0,0,0,0,0,0,0,0,0,0,1
2022,New York,Marlborough Town,8900,74,23,46,5,23,3,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,0,1,1,0,0,0,0,0,0,15,0,0,0,4,0,2,2,7,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,Michigan,Marlette,1755,42,18,23,1,17,3,13,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,12,0,0,4,2,1,1,0,0,0,0,4,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2021,Michigan,Marlette,1740,51,30,18,3,26,7,19,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,0,0,13,0,0,5,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2022,Michigan,Marlette,1850,71,36,34,1,33,4,23,6,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,0,2,2,14,0,0,3,1,1,0,0,0,1,0,11,0,0,5,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,Texas,Marlin,5510,199,61,71,67,56,12,42,2,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,1,0,30,2,9,0,0,4,0,2,2,0,0,0,0,9,0,0,1,0,0,0,0,8,9,2,5,0,58,55,3,0,0,0,0,0,0,0,0,0,0,9
2022,Texas,Marlin,5631,204,49,83,72,48,12,32,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,35,3,8,2,0,6,1,2,0,0,1,1,1,12,0,0,1,0,0,3,1,7,10,1,4,0,53,53,0,0,0,0,0,0,0,0,0,0,0,19
2020,Oklahoma,Marlow,4393,269,60,166,43,57,8,39,10,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,30,4,33,1,1,10,4,2,4,0,0,0,0,75,0,0,4,11,1,30,1,28,8,1,2,0,38,28,10,0,0,0,0,0,1,0,0,0,0,4
2021,Oklahoma,Marlow,4393,196,48,133,15,45,7,27,11,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,24,2,20,0,0,11,2,7,0,0,2,0,0,65,0,0,2,20,2,20,2,19,8,0,3,0,14,10,4,0,0,0,0,0,0,0,0,0,0,1
2022,Oklahoma,Marlow,4435,179,57,95,27,50,4,29,17,0,0,0,0,0,0,0,0,7,3,1,0,3,0,0,0,0,18,5,22,1,0,10,2,7,1,0,0,0,0,31,0,0,2,4,0,6,3,16,3,0,5,1,18,13,5,0,0,0,0,0,1,0,0,0,0,7
2022,Iowa,Mar-Mac,1152,37,14,18,5,14,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,2,1,0,0,0,0,1,0,6,0,0,0,2,0,0,0,4,0,0,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1
2020,Arkansas,Marmaduke,1265,106,35,38,33,29,5,11,13,1,1,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,21,0,0,0,4,0,1,0,16,1,1,1,0,32,18,14,0,0,0,0,0,0,0,0,0,0,1
2021,Arkansas,Marmaduke,1262,72,33,31,8,25,5,7,13,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,3,1,11,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,1,15,0,0,0,0,5,3,2,0,0,0,0,0,2,0,0,0,0,1
2022,Arkansas,Marmaduke,1228,41,22,9,10,22,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,1
2022,Missouri,Marquand,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Michigan,Marquette,20957,613,195,297,121,178,29,128,21,0,0,0,0,0,0,0,0,17,10,3,2,2,0,0,0,0,13,15,81,3,0,39,8,3,21,0,1,6,0,132,0,0,24,33,0,14,3,58,8,3,3,1,102,91,11,0,0,0,0,0,3,0,0,0,0,15
2021,Michigan,Marquette,20208,694,208,325,161,186,19,149,18,1,1,0,0,0,0,0,0,21,9,2,0,10,0,0,0,0,11,10,112,4,1,54,21,7,20,0,3,3,0,118,1,1,24,21,1,12,6,52,13,0,2,0,143,134,9,0,0,0,0,0,2,1,1,0,0,15
2022,Michigan,Marquette,20428,590,238,274,78,213,23,162,28,0,0,0,0,0,0,0,1,24,12,2,1,9,0,0,1,0,7,11,73,4,1,41,20,6,12,0,1,1,1,121,0,0,28,21,0,7,1,64,12,2,1,1,62,56,6,0,0,0,0,0,2,0,0,0,0,13
2020,Arkansas,Marshall,1330,208,12,26,170,12,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,2,0,0,4,2,2,0,0,0,0,0,6,0,0,0,0,0,2,0,4,0,1,4,0,163,76,87,0,0,0,0,0,0,0,0,0,0,7
2020,Michigan,Marshall,6954,258,91,151,16,81,14,51,16,0,0,0,0,0,0,0,1,9,2,1,0,6,0,0,3,0,8,6,25,2,0,23,9,7,0,1,3,3,0,73,0,0,17,7,1,19,2,27,7,2,2,1,13,10,3,0,0,0,0,0,0,0,0,0,0,2
2020,Minnesota,Marshall,13466,379,93,214,72,80,15,50,15,0,0,0,0,0,0,0,4,9,4,0,0,5,0,0,0,0,21,11,43,0,0,35,14,10,6,0,1,4,0,92,0,0,24,18,0,11,3,36,7,0,5,2,62,37,25,0,0,0,0,0,2,0,0,0,0,6
2020,Missouri,Marshall,12817,718,205,376,137,183,32,141,10,0,0,0,0,0,0,0,1,21,5,3,0,13,0,0,2,0,46,15,86,0,0,43,23,7,0,0,10,3,0,166,0,0,51,19,1,26,15,54,15,3,0,0,124,65,59,0,0,0,0,0,1,0,0,0,0,12
2021,Arkansas,Marshall,1321,137,25,24,88,17,3,11,3,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,4,1,6,0,0,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,1,1,1,0,77,36,41,2,0,1,1,0,0,0,0,0,0,9
2021,Michigan,Marshall,6910,273,89,168,16,81,8,62,11,0,0,0,0,0,0,0,0,8,0,1,0,7,0,0,0,0,14,3,34,6,0,24,13,5,1,0,0,5,0,77,0,0,12,10,0,9,19,27,7,0,3,0,16,14,2,0,0,0,0,0,0,0,0,0,0,0
2021,Minnesota,Marshall,13391,464,153,224,87,131,20,95,16,0,0,0,0,0,0,0,1,21,14,1,0,6,0,0,3,0,14,17,41,0,1,34,7,18,1,0,1,7,0,102,0,0,27,14,1,8,3,49,6,2,4,0,79,51,28,0,0,0,0,0,1,1,0,0,1,6
2021,Missouri,Marshall,12868,625,226,290,109,209,27,174,8,0,0,0,0,0,0,0,3,14,5,0,0,7,0,2,3,1,38,7,70,0,0,38,18,6,1,0,8,5,0,109,0,0,19,14,1,28,6,41,22,1,1,0,96,55,41,0,0,0,0,0,0,0,0,0,0,13
2021,Texas,Marshall,22425,1212,286,700,226,268,68,158,42,3,3,0,0,0,0,0,1,14,7,1,0,3,0,3,2,0,120,11,128,0,0,69,39,18,1,0,0,11,0,307,0,0,3,0,2,73,7,222,45,16,2,0,125,124,1,0,0,0,0,0,3,1,0,1,0,97
